name,capital,risk_profile,rank_mode,max_assets,rebalance_freq,target_vol,daily_var_limit,risk_gate_passes,small_account_minimum_gate_passes,small_account_executable_gate_passes,sharpe_ratio,annual_return,annual_volatility,max_drawdown,win_rate,total_return,final_nav,avg_holdings,avg_risky_exposure,avg_cash_weight,avg_target_budget,max_target_budget,zero_budget_rebalances,total_fees,fees_pct_initial_capital,orders,avg_oos_sharpe,min_oos_sharpe
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.06_var0.016,100000.0,ultra_var,momentum,1,40,0.06,0.016,True,False,True,-0.9135,0.0113,0.015,-0.0245,0.368,0.1486,114859.16,0.68,0.0534,0.9466,0.0541,0.1723,24,571.84,0.0057,82,-1.3844,-2.0357
v35_risk_budget_conservative_var_momentum_100000_1asset_20d_vol0.04_var0.008,100000.0,conservative_var,momentum,1,20,0.04,0.008,True,False,True,-0.9143,0.0123,0.0139,-0.0235,0.4045,0.1627,116269.02,0.76,0.0656,0.9344,0.0664,0.2269,37,992.78,0.0099,152,-1.0674,-2.0845
v35_risk_budget_conservative_var_momentum_100000_1asset_20d_vol0.04_var0.012,100000.0,conservative_var,momentum,1,20,0.04,0.012,True,False,True,-0.9143,0.0123,0.0139,-0.0235,0.4045,0.1627,116269.02,0.76,0.0656,0.9344,0.0664,0.2269,37,992.78,0.0099,152,-1.0674,-2.0845
v35_risk_budget_conservative_var_momentum_100000_1asset_20d_vol0.04_var0.016,100000.0,conservative_var,momentum,1,20,0.04,0.016,True,False,True,-0.9143,0.0123,0.0139,-0.0235,0.4045,0.1627,116269.02,0.76,0.0656,0.9344,0.0664,0.2269,37,992.78,0.0099,152,-1.0674,-2.0845
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_20d_vol0.08_var0.008,100000.0,ultra_var,risk_adjusted,1,20,0.08,0.008,True,False,True,-0.9274,0.0086,0.0176,-0.0428,0.2418,0.1107,111072.1,0.46,0.047,0.953,0.0482,0.25,83,734.2,0.0073,100,-2.1745,-6.2565
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.06_var0.008,50000.0,ultra_var,momentum,1,20,0.06,0.008,True,False,True,-0.9408,0.0115,0.0143,-0.0217,0.377,0.1517,57583.12,0.71,0.0546,0.9454,0.0562,0.1723,46,712.48,0.0142,122,-1.3052,-2.2406
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.06_var0.012,50000.0,ultra_var,momentum,1,20,0.06,0.012,True,False,True,-0.9408,0.0115,0.0143,-0.0217,0.377,0.1517,57583.12,0.71,0.0546,0.9454,0.0562,0.1723,46,712.48,0.0142,122,-1.3052,-2.2406
v35_risk_budget_ultra_var_momentum_50000_1asset_20d_vol0.06_var0.016,50000.0,ultra_var,momentum,1,20,0.06,0.016,True,False,True,-0.9408,0.0115,0.0143,-0.0217,0.377,0.1517,57583.12,0.71,0.0546,0.9454,0.0562,0.1723,46,712.48,0.0142,122,-1.3052,-2.2406
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.06_var0.008,50000.0,ultra_var,momentum,1,40,0.06,0.008,True,False,True,-0.9585,0.0108,0.0148,-0.0246,0.3677,0.1417,57084.67,0.68,0.0528,0.9472,0.0541,0.1723,24,484.63,0.0097,81,-1.4372,-2.1139
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.06_var0.012,50000.0,ultra_var,momentum,1,40,0.06,0.012,True,False,True,-0.9585,0.0108,0.0148,-0.0246,0.3677,0.1417,57084.67,0.68,0.0528,0.9472,0.0541,0.1723,24,484.63,0.0097,81,-1.4372,-2.1139
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.06_var0.016,50000.0,ultra_var,momentum,1,40,0.06,0.016,True,False,True,-0.9585,0.0108,0.0148,-0.0246,0.3677,0.1417,57084.67,0.68,0.0528,0.9472,0.0541,0.1723,24,484.63,0.0097,81,-1.4372,-2.1139
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.06_var0.008,200000.0,ultra_var,momentum,2,40,0.06,0.008,True,False,True,-0.9729,0.0107,0.0147,-0.0335,0.3786,0.1402,228030.12,1.17,0.0593,0.9407,0.0592,0.1723,23,1021.48,0.0051,131,-1.7096,-2.6208
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.06_var0.012,200000.0,ultra_var,momentum,2,40,0.06,0.012,True,False,True,-0.9729,0.0107,0.0147,-0.0335,0.3786,0.1402,228030.12,1.17,0.0593,0.9407,0.0592,0.1723,23,1021.48,0.0051,131,-1.7096,-2.6208
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.06_var0.016,200000.0,ultra_var,momentum,2,40,0.06,0.016,True,False,True,-0.9729,0.0107,0.0147,-0.0335,0.3786,0.1402,228030.12,1.17,0.0593,0.9407,0.0592,0.1723,23,1021.48,0.0051,131,-1.7096,-2.6208
v35_risk_budget_conservative_var_momentum_200000_2asset_20d_vol0.04_var0.008,200000.0,conservative_var,momentum,2,20,0.04,0.008,True,False,True,-0.9745,0.0115,0.0138,-0.0253,0.4401,0.1519,230388.58,1.37,0.0722,0.9278,0.0726,0.2269,28,1844.02,0.0092,257,-1.2874,-2.758
v35_risk_budget_conservative_var_momentum_200000_2asset_20d_vol0.04_var0.012,200000.0,conservative_var,momentum,2,20,0.04,0.012,True,False,True,-0.9745,0.0115,0.0138,-0.0253,0.4401,0.1519,230388.58,1.37,0.0722,0.9278,0.0726,0.2269,28,1844.02,0.0092,257,-1.2874,-2.758
v35_risk_budget_conservative_var_momentum_200000_2asset_20d_vol0.04_var0.016,200000.0,conservative_var,momentum,2,20,0.04,0.016,True,False,True,-0.9745,0.0115,0.0138,-0.0253,0.4401,0.1519,230388.58,1.37,0.0722,0.9278,0.0726,0.2269,28,1844.02,0.0092,257,-1.2874,-2.758
v35_risk_budget_conservative_var_momentum_200000_1asset_40d_vol0.04_var0.008,200000.0,conservative_var,momentum,1,40,0.04,0.008,True,False,True,-0.9835,0.0111,0.0142,-0.0209,0.3937,0.1453,229068.39,0.73,0.0624,0.9376,0.0624,0.2269,20,801.01,0.004,85,-1.3927,-2.1751
v35_risk_budget_conservative_var_momentum_200000_1asset_40d_vol0.04_var0.012,200000.0,conservative_var,momentum,1,40,0.04,0.012,True,False,True,-0.9835,0.0111,0.0142,-0.0209,0.3937,0.1453,229068.39,0.73,0.0624,0.9376,0.0624,0.2269,20,801.01,0.004,85,-1.3927,-2.1751
v35_risk_budget_conservative_var_momentum_200000_1asset_40d_vol0.04_var0.016,200000.0,conservative_var,momentum,1,40,0.04,0.016,True,False,True,-0.9835,0.0111,0.0142,-0.0209,0.3937,0.1453,229068.39,0.73,0.0624,0.9376,0.0624,0.2269,20,801.01,0.004,85,-1.3927,-2.1751
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_20d_vol0.08_var0.012,50000.0,ultra_var,risk_adjusted,1,20,0.08,0.012,True,False,True,-0.9877,0.008,0.0172,-0.0426,0.2415,0.1025,55127.33,0.46,0.0455,0.9545,0.0473,0.25,83,571.87,0.0114,92,-2.186,-6.311
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_20d_vol0.08_var0.016,50000.0,ultra_var,risk_adjusted,1,20,0.08,0.016,True,False,True,-0.9877,0.008,0.0172,-0.0426,0.2415,0.1025,55127.33,0.46,0.0455,0.9545,0.0473,0.25,83,571.87,0.0114,92,-2.186,-6.311
v35_risk_budget_conservative_var_momentum_50000_1asset_20d_vol0.04_var0.008,50000.0,conservative_var,momentum,1,20,0.04,0.008,True,False,True,-0.9985,0.0115,0.0136,-0.0233,0.4023,0.1514,57569.14,0.76,0.0643,0.9357,0.0664,0.2269,37,833.76,0.0167,144,-1.1593,-2.1738
v35_risk_budget_conservative_var_momentum_50000_1asset_20d_vol0.04_var0.012,50000.0,conservative_var,momentum,1,20,0.04,0.012,True,False,True,-0.9985,0.0115,0.0136,-0.0233,0.4023,0.1514,57569.14,0.76,0.0643,0.9357,0.0664,0.2269,37,833.76,0.0167,144,-1.1593,-2.1738
v35_risk_budget_conservative_var_momentum_50000_1asset_20d_vol0.04_var0.016,50000.0,conservative_var,momentum,1,20,0.04,0.016,True,False,True,-0.9985,0.0115,0.0136,-0.0233,0.4023,0.1514,57569.14,0.76,0.0643,0.9357,0.0664,0.2269,37,833.76,0.0167,144,-1.1593,-2.1738
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.06_var0.008,100000.0,ultra_var,momentum,2,40,0.06,0.008,True,False,True,-1.0047,0.0104,0.0145,-0.0335,0.3789,0.1363,113634.64,1.17,0.0585,0.9415,0.0592,0.1723,23,799.76,0.008,126,-1.7365,-2.6732
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.06_var0.012,100000.0,ultra_var,momentum,2,40,0.06,0.012,True,False,True,-1.0047,0.0104,0.0145,-0.0335,0.3789,0.1363,113634.64,1.17,0.0585,0.9415,0.0592,0.1723,23,799.76,0.008,126,-1.7365,-2.6732
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.06_var0.016,100000.0,ultra_var,momentum,2,40,0.06,0.016,True,False,True,-1.0047,0.0104,0.0145,-0.0335,0.3789,0.1363,113634.64,1.17,0.0585,0.9415,0.0592,0.1723,23,799.76,0.008,126,-1.7365,-2.6732
v35_risk_budget_conservative_var_momentum_100000_1asset_40d_vol0.04_var0.008,100000.0,conservative_var,momentum,1,40,0.04,0.008,True,False,True,-1.0099,0.0109,0.014,-0.0209,0.3937,0.1426,114259.07,0.73,0.0618,0.9382,0.0624,0.2269,20,584.13,0.0058,83,-1.4204,-2.2189
v35_risk_budget_conservative_var_momentum_100000_1asset_40d_vol0.04_var0.012,100000.0,conservative_var,momentum,1,40,0.04,0.012,True,False,True,-1.0099,0.0109,0.014,-0.0209,0.3937,0.1426,114259.07,0.73,0.0618,0.9382,0.0624,0.2269,20,584.13,0.0058,83,-1.4204,-2.2189
v35_risk_budget_conservative_var_momentum_100000_1asset_40d_vol0.04_var0.016,100000.0,conservative_var,momentum,1,40,0.04,0.016,True,False,True,-1.0099,0.0109,0.014,-0.0209,0.3937,0.1426,114259.07,0.73,0.0618,0.9382,0.0624,0.2269,20,584.13,0.0058,83,-1.4204,-2.2189
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_20d_vol0.08_var0.008,50000.0,ultra_var,risk_adjusted,1,20,0.08,0.008,True,False,True,-1.0106,0.0077,0.0171,-0.0428,0.2415,0.0981,54903.29,0.46,0.0452,0.9548,0.047,0.25,83,581.61,0.0116,94,-2.2094,-6.2925
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.08_var0.012,200000.0,ultra_var,momentum,2,20,0.08,0.012,True,False,True,-1.0499,0.0081,0.0161,-0.0431,0.2982,0.1042,220830.76,0.93,0.0534,0.9466,0.0531,0.1669,71,1304.44,0.0065,172,-8.3438,-24.244
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.08_var0.016,200000.0,ultra_var,momentum,2,20,0.08,0.016,True,False,True,-1.0499,0.0081,0.0161,-0.0431,0.2982,0.1042,220830.76,0.93,0.0534,0.9466,0.0531,0.1669,71,1304.44,0.0065,172,-8.3438,-24.244
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.06_var0.008,200000.0,ultra_var,momentum,2,20,0.06,0.008,True,False,True,-1.0549,0.0101,0.0141,-0.0349,0.3866,0.132,226403.12,1.19,0.0598,0.9402,0.0601,0.1723,44,1612.88,0.0081,219,-1.5584,-2.5383
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.06_var0.012,200000.0,ultra_var,momentum,2,20,0.06,0.012,True,False,True,-1.0549,0.0101,0.0141,-0.0349,0.3866,0.132,226403.12,1.19,0.0598,0.9402,0.0601,0.1723,44,1612.88,0.0081,219,-1.5584,-2.5383
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.06_var0.016,200000.0,ultra_var,momentum,2,20,0.06,0.016,True,False,True,-1.0549,0.0101,0.0141,-0.0349,0.3866,0.132,226403.12,1.19,0.0598,0.9402,0.0601,0.1723,44,1612.88,0.0081,219,-1.5584,-2.5383
v35_risk_budget_conservative_var_momentum_100000_2asset_20d_vol0.04_var0.008,100000.0,conservative_var,momentum,2,20,0.04,0.008,True,False,True,-1.0565,0.0107,0.0135,-0.0261,0.4391,0.1411,114105.14,1.37,0.071,0.929,0.0726,0.2269,28,1480.06,0.0148,244,-1.3772,-2.8262
v35_risk_budget_conservative_var_momentum_100000_2asset_20d_vol0.04_var0.012,100000.0,conservative_var,momentum,2,20,0.04,0.012,True,False,True,-1.0565,0.0107,0.0135,-0.0261,0.4391,0.1411,114105.14,1.37,0.071,0.929,0.0726,0.2269,28,1480.06,0.0148,244,-1.3772,-2.8262
v35_risk_budget_conservative_var_momentum_100000_2asset_20d_vol0.04_var0.016,100000.0,conservative_var,momentum,2,20,0.04,0.016,True,False,True,-1.0565,0.0107,0.0135,-0.0261,0.4391,0.1411,114105.14,1.37,0.071,0.929,0.0726,0.2269,28,1480.06,0.0148,244,-1.3772,-2.8262
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.08_var0.008,100000.0,ultra_var,momentum,2,20,0.08,0.008,True,False,True,-1.0589,0.0084,0.0157,-0.042,0.296,0.1075,110752.5,0.92,0.053,0.947,0.0533,0.2155,72,1060.3,0.0106,169,-4.4715,-12.2109
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.04_var0.008,50000.0,conservative_var,momentum,1,40,0.04,0.008,True,False,True,-1.0729,0.0104,0.0136,-0.0211,0.3927,0.1363,56815.68,0.73,0.0605,0.9395,0.0624,0.2269,20,491.12,0.0098,82,-1.4915,-2.3107
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.04_var0.012,50000.0,conservative_var,momentum,1,40,0.04,0.012,True,False,True,-1.0729,0.0104,0.0136,-0.0211,0.3927,0.1363,56815.68,0.73,0.0605,0.9395,0.0624,0.2269,20,491.12,0.0098,82,-1.4915,-2.3107
v35_risk_budget_conservative_var_momentum_50000_1asset_40d_vol0.04_var0.016,50000.0,conservative_var,momentum,1,40,0.04,0.016,True,False,True,-1.0729,0.0104,0.0136,-0.0211,0.3927,0.1363,56815.68,0.73,0.0605,0.9395,0.0624,0.2269,20,491.12,0.0098,82,-1.4915,-2.3107
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.04_var0.008,200000.0,conservative_var,momentum,2,40,0.04,0.008,True,False,True,-1.0767,0.0096,0.0143,-0.0309,0.4241,0.1254,225084.72,1.31,0.0695,0.9305,0.0694,0.2269,16,1090.38,0.0055,143,-1.7903,-3.0386
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.04_var0.012,200000.0,conservative_var,momentum,2,40,0.04,0.012,True,False,True,-1.0767,0.0096,0.0143,-0.0309,0.4241,0.1254,225084.72,1.31,0.0695,0.9305,0.0694,0.2269,16,1090.38,0.0055,143,-1.7903,-3.0386
v35_risk_budget_conservative_var_momentum_200000_2asset_40d_vol0.04_var0.016,200000.0,conservative_var,momentum,2,40,0.04,0.016,True,False,True,-1.0767,0.0096,0.0143,-0.0309,0.4241,0.1254,225084.72,1.31,0.0695,0.9305,0.0694,0.2269,16,1090.38,0.0055,143,-1.7903,-3.0386
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.08_var0.012,100000.0,ultra_var,momentum,2,20,0.08,0.012,True,False,True,-1.0823,0.0078,0.0159,-0.0435,0.2982,0.1,109996.99,0.93,0.0528,0.9472,0.0531,0.1669,71,1011.71,0.0101,161,-8.4641,-24.0462
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.08_var0.016,100000.0,ultra_var,momentum,2,20,0.08,0.016,True,False,True,-1.0823,0.0078,0.0159,-0.0435,0.2982,0.1,109996.99,0.93,0.0528,0.9472,0.0531,0.1669,71,1011.71,0.0101,161,-8.4641,-24.0462
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.06_var0.008,50000.0,ultra_var,momentum,2,40,0.06,0.008,True,False,True,-1.0975,0.0096,0.014,-0.034,0.3783,0.1253,56264.86,1.17,0.0567,0.9433,0.0592,0.1723,23,686.84,0.0137,121,-1.8209,-2.7733
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.06_var0.012,50000.0,ultra_var,momentum,2,40,0.06,0.012,True,False,True,-1.0975,0.0096,0.014,-0.034,0.3783,0.1253,56264.86,1.17,0.0567,0.9433,0.0592,0.1723,23,686.84,0.0137,121,-1.8209,-2.7733
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.06_var0.016,50000.0,ultra_var,momentum,2,40,0.06,0.016,True,False,True,-1.0975,0.0096,0.014,-0.034,0.3783,0.1253,56264.86,1.17,0.0567,0.9433,0.0592,0.1723,23,686.84,0.0137,121,-1.8209,-2.7733
v35_risk_budget_ultra_var_momentum_50000_2asset_20d_vol0.08_var0.008,50000.0,ultra_var,momentum,2,20,0.08,0.008,True,False,True,-1.1,0.008,0.0155,-0.0417,0.312,0.1024,55119.96,0.98,0.058,0.942,0.0601,0.2084,66,946.24,0.0189,165,-7.547,-29.6121
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.008,200000.0,ultra_var,risk_adjusted,1,40,0.06,0.008,True,False,True,-1.1109,0.0093,0.0141,-0.0248,0.2354,0.1206,224113.65,0.44,0.0372,0.9628,0.0378,0.2149,43,547.05,0.0027,56,-3.1667,-9.7537
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.012,200000.0,ultra_var,risk_adjusted,1,40,0.06,0.012,True,False,True,-1.1109,0.0093,0.0141,-0.0248,0.2354,0.1206,224113.65,0.44,0.0372,0.9628,0.0378,0.2149,43,547.05,0.0027,56,-3.1667,-9.7537
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.06_var0.016,200000.0,ultra_var,risk_adjusted,1,40,0.06,0.016,True,False,True,-1.1109,0.0093,0.0141,-0.0248,0.2354,0.1206,224113.65,0.44,0.0372,0.9628,0.0378,0.2149,43,547.05,0.0027,56,-3.1667,-9.7537
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.06_var0.008,100000.0,ultra_var,momentum,2,20,0.06,0.008,True,False,True,-1.1115,0.0095,0.014,-0.0362,0.3866,0.123,112297.68,1.19,0.0591,0.9409,0.0601,0.1723,44,1328.62,0.0133,217,-1.621,-2.6413
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.06_var0.012,100000.0,ultra_var,momentum,2,20,0.06,0.012,True,False,True,-1.1115,0.0095,0.014,-0.0362,0.3866,0.123,112297.68,1.19,0.0591,0.9409,0.0601,0.1723,44,1328.62,0.0133,217,-1.621,-2.6413
v35_risk_budget_ultra_var_momentum_100000_2asset_20d_vol0.06_var0.016,100000.0,ultra_var,momentum,2,20,0.06,0.016,True,False,True,-1.1115,0.0095,0.014,-0.0362,0.3866,0.123,112297.68,1.19,0.0591,0.9409,0.0601,0.1723,44,1328.62,0.0133,217,-1.621,-2.6413
v35_risk_budget_ultra_var_risk_adjusted_200000_2asset_20d_vol0.08_var0.012,200000.0,ultra_var,risk_adjusted,2,20,0.08,0.012,True,False,True,-1.122,0.0061,0.0168,-0.0435,0.2447,0.0772,215440.31,0.73,0.0482,0.9518,0.0487,0.25,83,1321.69,0.0066,155,-2.5978,-7.3029
v35_risk_budget_ultra_var_risk_adjusted_200000_2asset_20d_vol0.08_var0.016,200000.0,ultra_var,risk_adjusted,2,20,0.08,0.016,True,False,True,-1.122,0.0061,0.0168,-0.0435,0.2447,0.0772,215440.31,0.73,0.0482,0.9518,0.0487,0.25,83,1321.69,0.0066,155,-2.5978,-7.3029
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.04_var0.008,100000.0,conservative_var,momentum,2,40,0.04,0.008,True,False,True,-1.133,0.0092,0.0139,-0.0306,0.4234,0.1197,111971.88,1.31,0.0683,0.9317,0.0694,0.2269,16,861.92,0.0086,138,-1.8663,-3.0903
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.04_var0.012,100000.0,conservative_var,momentum,2,40,0.04,0.012,True,False,True,-1.133,0.0092,0.0139,-0.0306,0.4234,0.1197,111971.88,1.31,0.0683,0.9317,0.0694,0.2269,16,861.92,0.0086,138,-1.8663,-3.0903
v35_risk_budget_conservative_var_momentum_100000_2asset_40d_vol0.04_var0.016,100000.0,conservative_var,momentum,2,40,0.04,0.016,True,False,True,-1.133,0.0092,0.0139,-0.0306,0.4234,0.1197,111971.88,1.31,0.0683,0.9317,0.0694,0.2269,16,861.92,0.0086,138,-1.8663,-3.0903
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.008,100000.0,ultra_var,risk_adjusted,1,40,0.06,0.008,True,False,True,-1.1358,0.0091,0.014,-0.0249,0.2354,0.1173,111731.08,0.44,0.0368,0.9632,0.0378,0.2149,43,400.42,0.004,56,-3.2249,-9.8905
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.012,100000.0,ultra_var,risk_adjusted,1,40,0.06,0.012,True,False,True,-1.1358,0.0091,0.014,-0.0249,0.2354,0.1173,111731.08,0.44,0.0368,0.9632,0.0378,0.2149,43,400.42,0.004,56,-3.2249,-9.8905
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.06_var0.016,100000.0,ultra_var,risk_adjusted,1,40,0.06,0.016,True,False,True,-1.1358,0.0091,0.014,-0.0249,0.2354,0.1173,111731.08,0.44,0.0368,0.9632,0.0378,0.2149,43,400.42,0.004,56,-3.2249,-9.8905
